1.119440000000000018e-01,-4.322619999999999796e-01,3.989739999999999953e-01,6.877780000000000005e-01,1.910060000000000091e-01,-8.159969999999999724e-01,-3.918369999999999909e-01,-2.838840000000000252e-01,-2.327169999999999933e-02,3.849150000000000071e-01,2.000000000000000000e+00
6.557379999999999806e-03,-2.810329999999999773e-01,7.548719999999999875e-01,5.844439999999999635e-01,-2.177870000000000084e-01,-4.283910000000000218e-01,-8.612239999999999895e-01,-5.664190000000000197e-02,7.597540000000000404e-01,7.288689999999999891e-01,6.000000000000000000e+00
-1.901639999999999997e-01,-2.435410000000000075e-01,7.364100000000000090e-01,8.900000000000000133e-01,-6.250630000000000353e-01,-5.030029999999999779e-01,-8.204080000000000261e-01,3.081590000000000162e-01,6.817250000000000254e-01,7.711310000000000109e-01,7.000000000000000000e+00
1.625290000000000068e-01,6.427220000000000155e-02,1.641029999999999919e-02,-1.405559999999999865e-01,-1.945429999999999937e-01,-1.836859999999999882e-01,1.462590000000000001e-01,-4.025619999999999754e-01,-6.208080000000000265e-01,4.986999999999999766e-01,5.000000000000000000e+00
-2.740049999999999986e-01,-1.915560000000000040e-01,5.333330000000000015e-02,-2.833329999999999876e-02,1.243049999999999988e-01,-2.418589999999999907e-01,2.129250000000000032e-01,4.861770000000000258e-01,-1.800140000000000073e-01,-2.373210000000000042e-01,1.000000000000000000e+01
-7.494149999999999423e-02,2.662260000000000182e-01,-1.379489999999999883e-01,-3.283329999999999860e-01,-1.202629999999999949e-01,-2.450209999999999888e-01,6.503400000000000292e-01,2.198249999999999926e-01,-9.924710000000000476e-02,-6.066319999999999490e-01,6.000000000000000000e+00
7.377050000000000551e-01,-3.317579999999999973e-01,-5.548720000000000319e-01,2.938890000000000113e-01,-1.718040000000000123e-01,5.504269999999999996e-01,-6.394560000000000521e-02,6.318270000000000275e-01,-3.155370000000000119e-01,5.916779999999999956e-02,2.000000000000000000e+00
4.992969999999999908e-01,8.317579999999999418e-02,-4.564100000000000101e-02,-1.111110000000000006e-03,-4.648809999999999748e-02,-7.502370000000000427e-01,1.156459999999999988e-01,-3.101820000000000133e-01,-3.388090000000000268e-01,1.996100000000000096e-01,3.000000000000000000e+00
2.894610000000000238e-01,-9.892879999999999729e-02,9.128210000000000490e-02,-8.333329999999999904e-03,-4.850929999999999825e-02,-3.866580000000000017e-01,-6.530610000000000581e-02,7.282539999999999847e-02,4.079400000000000248e-01,-3.699609999999999843e-01,5.000000000000000000e+00
8.168619999999999770e-01,-3.314429999999999876e-01,-5.784620000000000317e-01,3.216669999999999807e-01,-1.591710000000000069e-01,4.909899999999999820e-01,-6.258500000000000174e-02,6.142950000000000355e-01,-2.662559999999999927e-01,5.981790000000000024e-02,2.000000000000000000e+00
-3.971899999999999875e-01,2.602389999999999981e-01,4.876920000000000144e-01,-3.033330000000000193e-01,6.467910000000000326e-02,9.326589999999999880e-02,-8.231289999999999440e-02,2.441000000000000114e-01,-2.429840000000000055e-01,-3.088429999999999787e-01,8.000000000000000000e+00
1.405150000000000010e-01,5.220540000000000180e-01,5.230769999999999864e-02,-7.972219999999999862e-01,-2.142499999999999960e-01,3.335440000000000071e-01,1.959180000000000088e-01,7.080240000000000145e-02,-5.708419999999999606e-01,6.631990000000000107e-02,6.000000000000000000e+00
-1.007030000000000008e-01,1.335850000000000093e-01,-7.282049999999999634e-02,-5.888890000000000097e-02,2.976249999999999729e-01,-1.191910000000000053e-01,-1.088439999999999963e-01,-5.057319999999999871e-02,-6.119099999999999540e-01,5.455140000000000544e-01,1.000000000000000000e+01
8.758779999999999344e-02,-6.109010000000000273e-01,2.205129999999999937e-02,1.822219999999999951e-01,6.326429999999999554e-01,1.628199999999999925e-01,-2.367350000000000010e-01,-6.271069999999999423e-02,-4.811770000000000214e-01,3.237970000000000015e-01,1.000000000000000000e+00
1.709600000000000009e-01,-2.926909999999999790e-01,2.635899999999999910e-01,-1.877780000000000005e-01,1.258209999999999884e-01,-5.649699999999999722e-01,3.054419999999999913e-01,1.928519999999999956e-01,-6.146479999999999722e-01,-7.412219999999999920e-02,1.000000000000000000e+01
-3.714290000000000092e-01,-1.260239999999999971e-02,-5.687179999999999458e-01,6.783329999999999638e-01,9.701869999999999938e-02,4.966800000000000104e-01,-2.897959999999999980e-01,4.531359999999999832e-01,3.148530000000000079e-02,-5.585179999999999589e-01,9.000000000000000000e+00
5.058549999999999852e-02,7.844990000000000296e-02,3.420509999999999939e-01,1.583330000000000015e-01,-3.244060000000000277e-01,-4.005690000000000084e-01,-2.993199999999999750e-01,3.857050000000000201e-01,5.318279999999999674e-01,-8.452540000000000053e-02,4.000000000000000000e+00
2.248239999999999961e-01,-1.039699999999999999e-02,1.687180000000000069e-01,-1.016669999999999935e-01,-2.152600000000000069e-01,-3.790709999999999913e-01,-1.000000000000000056e-01,-4.989890000000000297e-02,3.744009999999999838e-01,-2.594279999999999919e-01,4.000000000000000000e+00
6.978919999999999568e-02,9.514809999999999934e-02,2.564100000000000146e-03,-4.872219999999999884e-01,-1.874679999999999958e-01,-1.014860000000000068e-01,5.986390000000000322e-01,-2.178019999999999956e-01,-2.210809999999999997e-01,-1.345899999999999874e-01,4.000000000000000000e+00
-3.259949999999999792e-01,-3.138000000000000234e-01,1.753850000000000131e-01,-4.111109999999999765e-02,-1.642240000000000089e-01,3.569399999999999795e-01,1.632650000000000073e-02,4.774109999999999743e-01,4.709099999999999953e-01,4.193760000000000265e-01,9.000000000000000000e+00
-1.381729999999999903e-01,3.371140000000000247e-02,-1.958969999999999878e-01,2.511109999999999731e-01,1.864580000000000126e-01,-1.293080000000000063e-01,-1.700679999999999970e-01,-3.776129999999999765e-01,-2.381929999999999881e-01,5.162550000000000194e-01,5.000000000000000000e+00
-1.704920000000000047e-01,4.105230000000000268e-01,-8.256410000000000138e-02,-6.949999999999999512e-01,-1.990899999999999892e-01,4.789760000000000129e-01,6.727889999999999704e-01,1.867840000000000056e-01,-2.121829999999999897e-02,-5.052020000000000399e-01,7.000000000000000000e+00
1.770490000000000119e-01,-9.221799999999999997e-01,-2.066669999999999896e-01,7.805560000000000276e-01,2.728650000000000242e-01,3.695860000000000256e-01,6.346939999999999804e-01,3.985170000000000101e-01,-4.695409999999999862e-01,-3.387519999999999976e-01,0.000000000000000000e+00
-2.538639999999999786e-01,-3.100189999999999890e-01,7.025639999999999663e-02,7.666669999999999874e-01,4.113189999999999902e-01,4.992099999999999871e-01,-2.190479999999999927e-01,-3.587319999999999953e-01,-7.713889999999999914e-01,2.145640000000000047e-02,1.000000000000000000e+00
5.245899999999999869e-02,2.870199999999999974e-01,-4.000000000000000222e-01,-3.722219999999999696e-02,-3.198590000000000044e-01,3.942459999999999853e-01,1.319730000000000070e-01,-3.762639999999999874e-01,-3.593430000000000235e-01,4.128740000000000188e-01,4.000000000000000000e+00
-4.538639999999999897e-01,9.231250000000000566e-02,3.779489999999999794e-01,-6.311109999999999776e-01,1.834260000000000057e-01,-2.266839999999999966e-01,4.707479999999999998e-01,8.678350000000000231e-01,-7.221079999999999721e-01,-8.322499999999999343e-02,8.000000000000000000e+00
3.559720000000000245e-02,-1.184629999999999989e-01,-1.687180000000000069e-01,3.466670000000000029e-01,-1.273370000000000057e-01,7.303189999999999682e-02,1.639460000000000084e-01,5.043830000000000258e-01,-4.380560000000000009e-02,-5.643690000000000095e-01,1.000000000000000000e+01
7.498829999999999663e-01,-1.080659999999999954e-01,-2.420509999999999884e-01,4.505560000000000120e-01,-3.527029999999999887e-01,8.694280000000000064e-02,-4.829930000000000334e-02,4.261630000000000140e-01,-8.898019999999999541e-03,2.210660000000000125e-01,3.000000000000000000e+00
6.838410000000000322e-02,3.591679999999999873e-02,-8.358970000000000289e-02,-1.027779999999999944e-01,3.031829999999999942e-02,-3.746439999999999770e-01,1.421769999999999978e-01,-1.490219999999999878e-01,-8.795349999999999557e-01,4.921980000000000244e-01,1.000000000000000000e+01
2.060889999999999944e-02,-5.072460000000000163e-02,-3.097440000000000193e-01,1.922220000000000040e-01,-3.466400000000000037e-01,4.049949999999999939e-01,-3.455779999999999963e-01,3.297370000000000023e-01,9.171799999999999398e-02,-4.427829999999999822e-01,1.000000000000000000e+01
7.728340000000000209e-02,8.821680000000000146e-03,-3.046150000000000246e-01,2.822219999999999729e-01,-3.855480000000000018e-01,2.311100000000000099e-01,-9.591840000000000088e-02,-1.598110000000000086e-01,8.418889999999999707e-02,-2.581269999999999953e-01,4.000000000000000000e+00
-4.074940000000000229e-01,2.032140000000000057e-01,5.046150000000000357e-01,-2.177779999999999994e-01,9.651339999999999919e-02,2.687319999999999987e-02,-2.380950000000000080e-02,3.304110000000000102e-01,-3.319639999999999813e-01,-2.620290000000000119e-01,8.000000000000000000e+00
2.196720000000000061e-01,1.594200000000000061e-01,2.302559999999999885e-01,6.638889999999999514e-01,-6.715510000000000090e-01,-3.676889999999999881e-01,-3.129250000000000087e-01,9.177340000000000497e-01,1.266259999999999886e-01,4.317300000000000026e-01,6.000000000000000000e+00
-3.217800000000000105e-01,4.259609999999999785e-01,1.410260000000000125e-01,6.272219999999999462e-01,-7.761500000000000066e-01,-6.136580000000000368e-01,2.054420000000000135e-01,5.387729999999999464e-01,5.256669999999999954e-01,1.222369999999999984e-01,7.000000000000000000e+00
2.955499999999999794e-01,-1.250789999999999957e-01,-7.179489999999999483e-02,-4.727779999999999760e-01,4.042450000000000383e-03,-4.726529999999999898e-01,7.353739999999999721e-01,-8.698580000000000201e-02,-3.059549999999999770e-01,2.061119999999999897e-01,5.000000000000000000e+00
2.655739999999999768e-01,-1.808440000000000047e-01,4.569230000000000236e-01,1.511109999999999953e-01,-2.910559999999999814e-01,-2.070819999999999883e-01,-2.918370000000000131e-01,3.526639999999999775e-01,5.407260000000000399e-01,-4.031209999999999655e-02,5.000000000000000000e+00
-2.660420000000000007e-01,-6.663520000000000554e-01,-2.153849999999999862e-02,1.064440000000000053e+00,9.802929999999999977e-02,7.584570000000000478e-01,2.360540000000000138e-01,5.529329999999999662e-02,-2.648869999999999836e-01,-7.048109999999999653e-01,0.000000000000000000e+00
2.323189999999999977e-01,-9.199749999999999595e-02,1.158970000000000000e-01,-6.555560000000000553e-02,-4.206700000000000273e-17,-3.057219999999999938e-01,3.401359999999999974e-03,-1.550909999999999962e-02,3.347019999999999995e-01,-3.576070000000000082e-01,5.000000000000000000e+00
-2.014049999999999868e-02,3.890989999999999727e-01,-4.764100000000000001e-01,-4.127779999999999783e-01,6.316320000000000268e-02,4.110019999999999819e-03,1.428570000000000118e-01,-2.838840000000000252e-01,-1.533200000000000118e-01,5.611180000000000057e-01,4.000000000000000000e+00
-2.388760000000000050e-01,-7.183359999999999745e-01,9.128210000000000490e-02,5.088890000000000358e-01,8.767049999999999566e-01,1.545999999999999874e-01,1.680270000000000097e-01,-6.884689999999999976e-01,-2.183440000000000103e-01,2.210660000000000125e-01,0.000000000000000000e+00
1.049179999999999974e-01,-8.522370000000000223e-01,1.148720000000000019e-01,6.522219999999999684e-01,4.224359999999999782e-01,4.562120000000000064e-01,-4.061219999999999830e-01,-7.457859999999999490e-01,-8.692679999999999851e-02,4.102729999999999988e-01,0.000000000000000000e+00
-4.735360000000000125e-01,2.063639999999999919e-01,3.384619999999999851e-01,-3.011110000000000175e-01,1.344110000000000027e-01,-1.716719999999999913e-01,2.938779999999999726e-01,2.056640000000000135e-01,-2.197129999999999916e-01,-4.837449999999999806e-01,8.000000000000000000e+00
2.604219999999999868e-01,-1.197229999999999961e-01,-2.164099999999999913e-01,5.027779999999999472e-01,-4.825670000000000237e-01,2.551379999999999759e-01,-1.367349999999999954e-01,7.140929999999999778e-01,1.670089999999999908e-01,-3.511050000000000004e-01,1.000000000000000000e+01
-4.262299999999999978e-01,1.338999999999999913e-01,3.276919999999999833e-01,6.899999999999999467e-01,-9.428999999999999604e-01,-1.071769999999999945e-01,-1.884349999999999914e-01,5.482129999999999503e-01,4.914439999999999920e-01,-6.697010000000000463e-02,7.000000000000000000e+00
-5.147540000000000449e-01,4.473849999999999771e-01,4.666669999999999846e-02,3.316669999999999896e-01,-6.730669999999999709e-01,-3.872909999999999964e-01,3.904759999999999898e-01,2.798379999999999757e-01,5.770020000000000149e-01,-2.080619999999999969e-01,7.000000000000000000e+00
6.576109999999999456e-01,-4.952739999999999920e-01,-1.517950000000000133e-01,-5.377779999999999783e-01,-1.086410000000000015e-01,5.975339999999999818e-02,1.680270000000000097e-01,3.317599999999999993e-01,1.916500000000000148e-02,2.145640000000000047e-02,2.000000000000000000e+00
-6.468380000000000241e-01,-1.222430000000000044e-01,1.179490000000000052e-02,7.627779999999999561e-01,1.066200000000000064e-01,7.047109999999999763e-01,-1.802719999999999878e-01,-6.743089999999999978e-04,-2.525669999999999860e-01,-1.775029999999999941e-01,9.000000000000000000e+00
-3.864170000000000105e-01,1.843100000000000016e-01,-2.117950000000000110e-01,1.727779999999999871e-01,-1.627079999999999915e-01,2.532409999999999939e-01,-2.857140000000000027e-02,9.487529999999999575e-01,2.039700000000000124e-01,-6.859560000000000102e-01,8.000000000000000000e+00
-5.119439999999999547e-01,-3.182100000000000206e-02,-4.307690000000000130e-02,-2.033330000000000137e-01,4.315309999999999979e-01,-2.424910000000000121e-01,-1.877550000000000052e-01,-1.611599999999999977e-01,-1.279949999999999977e-01,2.353709999999999969e-01,1.000000000000000000e+01
7.915690000000000226e-02,2.898550000000000085e-02,-1.882050000000000112e-01,-1.033329999999999943e-01,8.034360000000000113e-02,-2.526079999999999992e-01,2.448979999999999907e-02,-2.279160000000000075e-01,-7.597540000000000404e-01,4.089729999999999754e-01,1.000000000000000000e+01
3.274000000000000243e-01,-6.824200000000000266e-01,-4.276920000000000166e-01,3.883329999999999838e-01,1.960590000000000110e-01,6.939610000000000500e-01,1.183670000000000000e-01,3.452459999999999973e-01,-7.556469999999999576e-01,-3.107929999999999859e-01,0.000000000000000000e+00
5.386419999999999542e-01,8.569630000000000303e-02,-1.743590000000000070e-02,-7.444439999999999391e-02,-5.558360000000000037e-03,-7.831169999999999520e-01,2.292520000000000113e-01,-2.312879999999999936e-01,-3.566050000000000053e-01,8.907669999999999477e-02,3.000000000000000000e+00
-3.278690000000000077e-02,3.705100000000000060e-01,-7.487180000000000224e-02,-2.349999999999999867e-01,-2.753920000000000257e-01,-5.093269999999999742e-01,-1.360540000000000083e-01,1.928519999999999956e-01,7.761810000000000098e-01,-1.365409999999999957e-01,6.000000000000000000e+00
-6.182669999999999833e-02,-7.901700000000000390e-01,1.076919999999999961e-02,3.927780000000000160e-01,8.473979999999999846e-01,2.045530000000000126e-01,1.721090000000000120e-01,-7.666889999999999539e-01,-6.570840000000000014e-02,5.396619999999999889e-02,0.000000000000000000e+00
-1.915689999999999893e-01,-8.695650000000000324e-01,5.738459999999999672e-01,6.166669999999999652e-01,3.668520000000000114e-01,4.644329999999999847e-01,-4.054420000000000246e-01,-5.340529999999999999e-01,-1.136209999999999998e-01,4.661899999999999933e-01,0.000000000000000000e+00
1.690869999999999873e-01,1.338999999999999913e-01,6.348719999999999919e-01,-8.444440000000000279e-02,-6.457810000000000494e-01,-6.092319999999999958e-01,-1.700679999999999970e-01,8.941339999999999844e-01,-6.844629999999999985e-03,-3.647589999999999999e-01,6.000000000000000000e+00
4.477749999999999786e-01,-3.169500000000000095e-01,-5.328209999999999891e-01,-1.355560000000000098e-01,-2.824659999999999949e-01,5.143849999999999811e-01,-3.482990000000000252e-01,3.277140000000000053e-01,-4.496919999999999806e-01,6.046809999999999685e-02,2.000000000000000000e+00
-3.170959999999999890e-01,-3.377439999999999887e-01,2.538460000000000161e-01,5.638889999999999736e-01,1.803939999999999988e-01,-8.065130000000000354e-01,-3.081630000000000202e-01,-3.978419999999999734e-01,-1.601640000000000008e-01,7.880359999999999587e-01,2.000000000000000000e+00
-6.088989999999999680e-01,9.955890000000000573e-02,1.374360000000000026e-01,5.161109999999999864e-01,-2.587169999999999748e-01,-3.708500000000000130e-01,5.346940000000000026e-01,-1.227239999999999998e-01,8.282000000000000473e-01,3.992200000000000193e-01,9.000000000000000000e+00
5.957850000000000090e-01,-1.083810000000000051e-01,-1.364100000000000035e-01,5.538889999999999647e-01,-4.249620000000000064e-01,3.477710000000000176e-03,2.585029999999999967e-02,5.212409999999999544e-01,-5.201920000000000155e-02,2.854360000000000230e-01,5.000000000000000000e+00
1.405150000000000010e-01,2.088849999999999874e-01,5.482050000000000534e-01,-6.333329999999999516e-02,-6.680139999999999967e-01,-7.040779999999999816e-01,-1.435369999999999979e-01,8.691839999999999566e-01,-8.213550000000000018e-03,-4.258779999999999788e-01,6.000000000000000000e+00
-3.278690000000000215e-01,-4.662890000000000090e-02,7.471790000000000376e-01,1.838889999999999969e-01,-5.133910000000000418e-01,1.802089999999999942e-02,3.877549999999999747e-02,3.149020000000000152e-01,2.737850000000000006e-01,7.782829999999999471e-01,8.000000000000000000e+00
-1.063230000000000008e-01,-3.774419999999999997e-01,1.682049999999999934e-01,6.866670000000000273e-01,4.881249999999999756e-01,-2.899149999999999783e-01,-3.224489999999999856e-01,-2.616319999999999757e-01,-3.867209999999999814e-01,5.916780000000000372e-01,1.000000000000000000e+00
8.149879999999999625e-02,3.427850000000000064e-01,-3.153850000000000264e-01,-1.855559999999999987e-01,-1.662460000000000049e-01,-7.809040000000000425e-02,2.755099999999999771e-01,-3.762639999999999874e-01,-3.675559999999999938e-01,6.079320000000000279e-01,5.000000000000000000e+00
1.831379999999999952e-01,2.236930000000000168e-02,-1.641029999999999989e-01,-1.988890000000000102e-01,-2.475999999999999868e-01,-1.653489999999999960e-01,1.428570000000000118e-01,-2.090360000000000135e-02,-4.517449999999999938e-02,-1.306889999999999996e-01,5.000000000000000000e+00
4.407490000000000019e-01,-2.980470000000000064e-01,-5.615379999999999816e-01,-1.499999999999999944e-01,-2.809499999999999775e-01,5.403099999999999570e-01,-3.816330000000000000e-01,3.526639999999999775e-01,-5.140310000000000157e-01,7.477240000000000275e-02,2.000000000000000000e+00
-3.274000000000000243e-01,9.073720000000000396e-02,-2.461540000000000117e-01,1.644440000000000068e-01,-1.596770000000000134e-01,2.804300000000000126e-01,-6.122450000000000114e-02,1.000000000000000000e+00,8.761120000000000019e-02,-6.514950000000000463e-01,8.000000000000000000e+00
2.266980000000000106e-01,-8.916190000000000226e-02,4.123080000000000078e-01,-6.111110000000000327e-03,-3.178369999999999806e-01,-1.634519999999999862e-01,-9.455779999999999741e-02,3.661499999999999755e-01,5.092400000000000260e-01,-1.697009999999999907e-01,5.000000000000000000e+00
-4.098359999999999781e-01,1.102709999999999940e-01,3.405130000000000101e-01,7.672219999999999596e-01,-8.883269999999999778e-01,-1.128679999999999961e-01,-2.482989999999999919e-01,5.765339999999999909e-01,5.133469999999999978e-01,-9.817950000000000288e-02,7.000000000000000000e+00
2.173299999999999954e-01,-1.565850000000000020e-01,-1.707690000000000041e-01,4.388890000000000152e-02,-1.515920000000000045e-01,-3.626300000000000079e-01,4.761900000000000334e-03,-5.704649999999999999e-01,-1.245720000000000022e-01,1.488949999999999996e-01,3.000000000000000000e+00
8.852459999999999496e-02,7.277880000000000460e-02,-1.502560000000000007e-01,1.616670000000000051e-01,-7.119760000000000533e-01,4.584259999999999724e-02,3.503399999999999848e-01,-3.857050000000000201e-01,2.457219999999999960e-01,-1.690510000000000068e-01,5.000000000000000000e+00
-7.555039999999999534e-01,-2.788280000000000203e-01,9.482049999999999645e-01,7.838889999999999469e-01,2.329459999999999864e-01,-7.274739999999999540e-01,-4.054420000000000246e-01,-5.664190000000000197e-02,-1.184120000000000034e-01,6.371909999999999519e-01,0.000000000000000000e+00
-4.594849999999999768e-01,7.876499999999999821e-03,5.425640000000000462e-01,5.222219999999999640e-01,2.127340000000000064e-01,-5.769840000000000524e-01,-2.027210000000000123e-01,-5.765339999999999909e-01,-2.464069999999999871e-01,5.578670000000000018e-01,1.000000000000000000e+00
-9.681499999999999551e-01,4.757399999999999823e-02,8.989740000000000508e-01,8.372220000000000217e-01,-2.056590000000000085e-01,-7.660449999999999759e-01,-5.272109999999999852e-01,-1.207010000000000027e-01,4.195760000000000045e-01,2.178150000000000086e-01,0.000000000000000000e+00
3.236530000000000240e-01,-2.076240000000000030e-01,4.148720000000000185e-01,-2.394439999999999902e-01,-2.748860000000000192e-01,-3.702179999999999915e-01,4.081630000000000154e-03,-2.555629999999999846e-01,6.132790000000000186e-01,1.495450000000000113e-01,5.000000000000000000e+00
-5.653399999999999537e-01,2.926909999999999790e-01,4.271789999999999754e-01,-1.694440000000000113e-01,-2.001010000000000011e-01,-1.545999999999999874e-01,-1.700679999999999970e-01,5.428190000000000515e-01,-1.286789999999999878e-01,-6.313389999999999835e-01,9.000000000000000000e+00
2.519910000000000205e-01,1.420919999999999961e-01,-2.523079999999999767e-01,-1.361110000000000098e-01,-3.911069999999999824e-01,-3.442930000000000157e-01,6.122449999999999767e-03,4.349290000000000100e-01,-3.832990000000000008e-01,4.421329999999999705e-02,5.000000000000000000e+00
4.070259999999999989e-01,-2.551979999999999804e-01,-4.615380000000000177e-02,-2.038889999999999869e-01,5.356239999999999890e-01,-5.279799999999999771e-02,2.095239999999999880e-01,1.065409999999999968e-01,-3.764540000000000108e-01,-5.006500000000000394e-01,2.000000000000000000e+00
-4.365339999999999776e-01,7.592939999999999412e-02,1.830769999999999897e-01,3.611110000000000153e-01,4.224359999999999782e-01,-2.118240000000000053e-02,-5.523810000000000109e-01,-2.636549999999999727e-01,-6.255990000000000162e-01,-2.646290000000000031e-01,9.000000000000000000e+00
1.868849999999999956e-01,-4.454949999999999743e-01,2.441029999999999867e-01,7.000000000000000666e-02,1.869629999999999903e-01,2.254190000000000083e-01,-2.435370000000000035e-01,-1.928519999999999956e-01,-1.512660000000000116e-01,-2.223670000000000091e-01,2.000000000000000000e+00
1.953159999999999896e-01,-6.304349999999999676e-01,-7.692309999999999426e-02,1.700000000000000122e-01,6.210210000000000452e-01,1.893769999999999898e-01,-5.578229999999999994e-02,-4.045850000000000141e-03,-5.304590000000000138e-01,3.049410000000000176e-01,1.000000000000000000e+00
2.046840000000000048e-01,-6.301199999999999857e-03,7.589740000000000375e-02,-1.038889999999999952e-01,-2.137439999999999896e-01,-4.119510000000000116e-01,-1.129249999999999976e-01,6.001349999999999740e-02,3.956189999999999984e-01,-2.964890000000000025e-01,4.000000000000000000e+00
1.461359999999999881e-01,-2.485819999999999974e-01,6.482050000000000312e-01,6.383330000000000393e-01,-3.572509999999999852e-01,-3.063549999999999884e-01,-7.095240000000000435e-01,2.494940000000000005e-02,3.915129999999999999e-01,7.366709999999999647e-01,6.000000000000000000e+00
2.463700000000000057e-01,2.296789999999999943e-01,3.184620000000000228e-01,-3.055559999999999943e-01,-3.708940000000000015e-01,-4.125829999999999775e-01,-8.367349999999999788e-02,5.198920000000000208e-01,1.259409999999999974e-01,-2.906369999999999787e-01,4.000000000000000000e+00
1.367680000000000007e-01,-1.480779999999999874e-01,3.497439999999999993e-01,-4.555560000000000165e-02,-3.956540000000000057e-01,3.771740000000000093e-01,5.714290000000000341e-02,2.690489999999999826e-01,7.392200000000000160e-02,-8.517560000000000409e-02,5.000000000000000000e+00
5.372369999999999646e-01,-3.538120000000000154e-01,-4.502559999999999896e-01,1.150000000000000050e-01,-2.177870000000000084e-01,-3.354409999999999892e-01,4.081630000000000154e-03,3.661499999999999755e-01,-1.238879999999999981e-01,-6.046809999999999685e-02,2.000000000000000000e+00
-2.548009999999999997e-01,-2.627599999999999936e-01,3.564100000000000046e-01,5.566670000000000229e-01,5.189489999999999936e-01,1.735690000000000011e-01,-1.564629999999999840e-02,-6.945379999999999610e-02,-8.083500000000000130e-01,4.726920000000000011e-01,1.000000000000000000e+00
-3.662759999999999905e-01,-5.623820000000000485e-01,3.010260000000000158e-01,4.327779999999999960e-01,5.674580000000000179e-01,-2.687319999999999987e-02,4.435370000000000146e-01,-9.312200000000000477e-01,-6.981519999999999948e-01,4.291289999999999688e-02,0.000000000000000000e+00
-9.597189999999999888e-01,5.576559999999999850e-02,9.333329999999999682e-01,8.955560000000000187e-01,-2.961090000000000111e-01,-7.957640000000000269e-01,-3.333329999999999904e-01,-9.103169999999999318e-02,3.059549999999999770e-01,2.672300000000000231e-01,0.000000000000000000e+00
2.192040000000000100e-01,-3.342789999999999928e-01,3.794870000000000188e-01,-4.777780000000000221e-02,-3.552299999999999902e-01,2.181469999999999937e-02,-5.170070000000000221e-02,2.811870000000000203e-01,3.394929999999999892e-01,1.612480000000000024e-01,1.000000000000000000e+01
5.550349999999999451e-01,-3.906740000000000212e-02,9.743589999999999890e-03,5.944439999999999724e-01,-4.557860000000000245e-01,-1.128679999999999961e-01,-1.632649999999999935e-01,6.486849999999999561e-01,-5.954829999999999846e-02,3.036409999999999942e-01,5.000000000000000000e+00
-4.482439999999999758e-01,6.839950000000000196e-01,-2.512819999999999984e-02,-1.466669999999999918e-01,-6.563919999999999755e-01,-7.935499999999999499e-02,1.795920000000000016e-01,3.513149999999999884e-01,4.325800000000000201e-01,-1.066320000000000046e-01,7.000000000000000000e+00
